Client_ID,Age,Sexe,Revenu_Annuel,Fréquence_Achat,Montant_Total_Dépensé,Type_Produit_Principal,Durée_Client,Visites_Mensuelles,Panier_Moyen,Reduction_Utilisee,Satisfaction_Client
2739,63,Homme,54493.0,14,1242.73,Electronique,14,10,230.51,Non,10.0
2740,69,Femme,78328.0,16,12829.27,Sport,13,13,115.06,Non,1.0
2741,20,Homme,144467.0,22,11445.4,Sport,7,7,208.73,Oui,1.0
2742,52,Femme,32213.0,17,2346.77,Beauté,10,12,254.16,Oui,9.0
2743,58,Femme,117367.0,27,18187.3,Maison,9,14,187.79,Non,7.0
2744,23,Femme,127832.0,4,4059.1,Alimentation,1,10,469.75,Non,4.0
2745,42,Femme,66930.0,13,14895.83,Alimentation,13,9,290.01,Non,9.0
2746,30,Femme,47713.0,8,17713.01,Vêtements,1,12,424.59,Oui,5.0
2747,51,Femme,127157.0,19,11631.55,Maison,3,3,385.15,Non,3.0
2748,25,Homme,92723.0,5,5012.29,Alimentation,13,13,337.36,Oui,2.0
2749,38,Femme,118336.0,2,6254.05,Beauté,9,6,258.51,Oui,9.0
2750,51,Homme,52583.0,15,17726.38,Alimentation,1,6,21.04,Non,4.0
4936,21,Femme,148792.0,2,6035.32,Vêtements,1,19,314.46,Non,7.0
2752,42,Femme,133197.0,11,14949.19,Electronique,5,7,190.86,Non,1.0
2753,32,Femme,99944.0,13,19804.29,Alimentation,8,4,76.53,Non,9.0
2754,21,Homme,42369.0,23,19996.35,Beauté,2,5,233.42,Non,9.0
2755,62,Homme,67928.0,10,10716.25,Beauté,4,1,373.07,Non,10.0
2756,29,Femme,88950.0,3,16548.46,Vêtements,6,18,481.61,Non,6.0
2757,49,Homme,135844.0,5,19805.97,Vêtements,1,17,199.57,Oui,6.0
2758,49,Femme,39510.0,3,7555.99,Sport,4,9,280.51,Oui,6.0
2759,45,Femme,142940.0,6,5122.95,Sport,4,9,428.6,Oui,5.0
2760,30,Homme,32120.0,13,2373.24,Sport,9,10,180.32,Non,1.0
2761,48,Homme,119847.0,10,2903.9,Electronique,9,17,88.28,Oui,4.0
2762,31,Homme,118575.0,19,17085.77,Beauté,6,13,155.3,Oui,10.0
2763,37,Homme,149269.0,8,11815.59,Sport,8,4,451.58,Non,
2764,35,Femme,25295.0,18,174868.1,Beauté,12,18,96.51,Oui,5.0
2765,46,Homme,40460.0,3,15810.16,Vêtements,10,18,178.03,Non,4.0
2766,23,Homme,34963.0,24,13507.52,Electronique,4,9,243.03,Oui,
2012,49,Femme,97116.0,24,12225.31,Vêtements,10,3,426.61,Non,1.0
2768,46,Homme,107822.0,17,1061.94,Beauté,8,7,470.1,Non,8.0
2769,60,Homme,47328.0,8,17458.28,Maison,3,15,224.39,Non,8.0
2770,19,Homme,104629.0,10,8415.06,Maison,2,9,467.34,Oui,1.0
2771,40,Homme,144034.0,2,11239.76,Sport,6,9,97.5,Non,9.0
2772,36,Femme,41605.0,12,536.87,Maison,5,4,95.29,Oui,9.0
2773,48,Femme,130901.0,23,18727.86,Vêtements,8,18,475.64,Oui,6.0
2774,68,Homme,64813.0,6,18064.54,Maison,1,17,264.65,Non,1.0
2775,22,Homme,66371.0,2,10911.23,Alimentation,11,6,109.24,Oui,7.0
2776,36,Femme,128241.0,21,11588.5,Electronique,12,7,254.24,Oui,7.0
2777,51,Homme,67598.0,23,14129.84,Beauté,10,10,395.94,Oui,9.0
2778,27,Homme,80776.0,24,5367.43,Sport,3,10,416.92,Non,1.0
2779,42,Homme,143217.0,3,4516.12,Vêtements,7,6,434.71,Oui,8.0
2780,19,Homme,92258.0,17,13513.06,Electronique,13,6,293.39,Oui,8.0
2781,28,Homme,60969.0,29,2178.01,Sport,10,19,436.13,Oui,7.0
2782,67,Homme,56912.0,7,9135.83,Vêtements,14,8,264.81,Oui,6.0
2783,48,Homme,58374.0,29,9905.93,Maison,12,9,311.39,Oui,1.0
2784,32,Homme,92302.0,21,7688.61,Beauté,4,1,384.19,Oui,
2785,26,Homme,82784.0,5,3786.84,Alimentation,10,16,224.21,Non,8.0
2786,40,Femme,69882.0,23,7170.79,Alimentation,5,6,55.32,Non,5.0
2787,36,Femme,35928.0,1,6817.39,Maison,8,8,188.08,Non,4.0
2788,26,Femme,41274.0,8,10035.39,Beauté,1,15,319.49,Non,5.0
2789,52,Homme,149994.0,12,13526.15,Electronique,1,12,112.32,Oui,5.0
2790,38,Homme,54416.0,14,19367.88,Beauté,12,10,91.22,Oui,10.0
2791,26,Femme,106148.0,16,2968.85,Maison,7,16,160.68,Oui,3.0
2792,45,Homme,80998.0,10,17473.04,Vêtements,13,15,35.41,Oui,4.0
2793,63,Femme,120434.0,15,5755.14,Electro,12,11,376.84,Non,4.0
2794,68,Homme,132696.0,21,11868.32,Alimentation,9,7,144.18,Non,8.0
2795,24,Femme,49047.0,24,10980.07,Maison,4,8,79.63,Oui,5.0
2796,33,Femme,63356.0,26,11183.27,Vêtements,8,11,355.58,Oui,6.0
2797,33,Femme,57134.0,15,14494.84,Maison,10,9,424.61,Oui,10.0
2798,50,Homme,87042.0,10,7695.6,Sport,7,7,29.54,Non,2.0
2799,21,Femme,71310.0,21,6450.09,Sport,14,15,132.13,Non,9.0
2800,21,Homme,137604.0,28,17071.41,Sport,2,15,473.71,Non,8.0
2801,56,Homme,100758.0,7,4479.89,Alimentation,14,16,204.92,Oui,8.0
2802,57,Homme,32363.0,26,3686.9,Beauté,5,3,470.52,Oui,10.0
2803,34,Homme,105149.0,3,410.59,Electronique,9,16,151.62,Oui,5.0
2804,54,Homme,64563.0,2,4290.5,Alimentation,13,15,124.67,Non,5.0
2805,56,Homme,50628.0,6,10418.78,Vêtements,13,1,122.77,Non,3.0
2806,69,Homme,128162.0,21,10816.33,Vêtements,9,14,60.91,Non,2.0
2807,46,Femme,130920.0,9,5162.97,Sport,3,11,450.29,Oui,9.0
2808,69,Femme,140953.0,10,1538.26,Electronique,11,3,490.32,Non,6.0
2809,53,Femme,89672.0,4,14918.35,Sport,12,9,478.16,Oui,8.0
2810,55,Homme,66246.0,27,15183.71,Vêtements,3,6,428.97,Oui,4.0
2811,56,Homme,31161.0,3,19956.94,Vêtements,2,16,426.51,Oui,5.0
2812,67,Homme,120993.0,9,18010.59,Beauté,7,11,337.32,Non,10.0
2813,54,Homme,109110.0,24,18528.64,Beauté,6,18,416.58,Non,5.0
2814,69,Femme,112438.0,22,15984.26,Beauté,5,17,120.0,Non,10.0
2815,52,Homme,22810.0,17,123485.1,Sport,7,17,206.2,Non,4.0
2816,24,Femme,79860.0,14,2658.06,Maison,4,3,327.6,Non,2.0
2817,44,Homme,97199.0,10,12484.03,Electronique,5,19,439.89,Non,6.0
2818,45,Femme,91688.0,13,1213.52,Beauté,9,15,337.03,Oui,4.0
2819,39,Homme,85548.0,12,17717.45,Alimentation,11,10,422.73,Non,4.0
2820,31,Femme,82363.0,27,9688.24,Beauté,9,8,247.5,Non,10.0
2821,24,Homme,31162.0,1,13979.71,Sport,4,17,364.31,Oui,3.0
2822,54,Femme,107858.0,28,1139.65,Electronique,6,4,490.39,Non,8.0
2823,39,Homme,93535.0,22,10731.54,Beauté,2,8,93.67,Non,6.0
2824,22,Femme,27219.0,29,60951.4,Electronique,3,2,464.92,Oui,9.0
2825,19,Femme,90864.0,19,5770.87,Alimentation,9,8,270.73,Non,
2826,44,Homme,23621.0,19,78541.5,Vêtements,6,7,328.74,Oui,6.0
2827,38,Femme,138371.0,6,112.73,Electronique,8,9,441.38,Oui,9.0
2828,55,Homme,109792.0,13,9386.55,Maison,11,18,216.63,Oui,4.0
2829,32,Homme,64433.0,19,9782.68,Beauté,5,17,220.97,Non,10.0
2830,38,Homme,139998.0,13,17276.31,Sport,2,1,273.05,Oui,7.0
2831,27,Femme,96850.0,27,9025.66,Maison,7,12,29.17,Non,10.0
2832,40,Femme,146344.0,26,7334.77,Maison,6,4,258.4,Oui,10.0
2833,56,Homme,86188.0,22,19895.47,Sport,11,17,159.72,Non,6.0
2834,22,Homme,74951.0,21,11467.15,Sport,2,7,465.42,Oui,6.0
2835,18,Femme,101718.0,4,9505.0,Sport,6,3,62.11,Non,6.0
2836,30,Femme,127116.0,24,9969.12,Maison,13,1,240.47,Non,4.0
2837,38,Femme,56558.0,2,16202.71,Electronique,8,19,474.78,Non,10.0
2838,43,Homme,148938.0,15,6879.46,Sport,13,2,452.5,Non,6.0
2839,67,Homme,35659.0,12,7844.29,Vêtements,1,6,356.65,Non,7.0
2840,62,Homme,54413.0,27,15141.88,Maison,4,11,302.89,Non,2.0
2841,38,Homme,30435.0,7,1552.38,Maison,1,4,154.75,Non,9.0
2842,35,Homme,139200.0,20,17316.87,Maison,2,1,196.14,Non,7.0
2843,54,Femme,73911.0,18,8661.03,Alimentation,1,11,63.26,Non,3.0
2844,62,Homme,48067.0,23,11667.73,Electronique,6,16,397.33,Oui,10.0
2845,49,Femme,107794.0,13,15173.78,Electronique,11,6,175.46,Oui,10.0
2846,53,Femme,113823.0,17,5394.43,Sport,6,11,340.54,Oui,7.0
2847,34,Homme,89224.0,4,17817.25,Maison,1,8,191.65,Oui,10.0
2848,52,Femme,93225.0,25,19586.58,Maison,4,1,242.88,Oui,10.0
2849,66,Homme,21379.0,14,99360.59999999999,Sport,14,14,286.4,Non,5.0
2850,28,Femme,122547.0,20,18745.05,Electronique,14,2,404.89,Oui,9.0
2851,38,Homme,128541.0,28,122.46,Sport,14,6,121.36,Oui,6.0
2852,69,Homme,47624.0,13,17895.33,Sport,4,9,211.41,Oui,7.0
2853,43,Femme,111500.0,3,6289.8,Sport,8,14,82.44,Oui,4.0
2854,21,Homme,108427.0,26,6298.76,Sport,6,8,56.37,Non,2.0
2855,51,Femme,,26,4638.97,Sport,2,3,310.24,Non,4.0
2856,69,Homme,142507.0,18,6408.58,Beauté,5,10,110.76,Oui,9.0
2857,65,Homme,148701.0,14,4348.34,Beauté,4,18,48.7,Oui,3.0
2858,35,Homme,77745.0,15,18126.8,Maison,10,9,450.61,Oui,7.0
2859,57,Femme,,3,17990.57,Maison,4,9,276.47,Oui,4.0
2860,52,Femme,123915.0,1,2134.01,Beauté,12,19,84.62,Non,3.0
2861,58,Homme,140815.0,26,2942.88,Electronique,8,13,45.64,Non,5.0
2862,46,Femme,32516.0,24,17254.17,Alimentation,5,1,77.53,Non,2.0
2863,69,Homme,99422.0,17,8038.86,Electronique,3,17,246.24,Oui,10.0
2864,46,Femme,105843.0,3,3468.51,Maison,10,4,340.86,Non,4.0
2865,55,Femme,149560.0,14,10262.32,Beauté,12,4,327.81,Oui,7.0
2866,59,Homme,44843.0,3,8391.69,Electronique,4,16,89.32,Non,2.0
2867,38,Homme,132020.0,13,4461.31,Alimentation,1,16,324.07,Non,10.0
2868,59,Homme,25912.0,15,144429.69999999998,Sport,6,15,214.34,Oui,6.0
2869,30,Homme,41514.0,18,12662.66,Vêtements,11,6,243.08,Non,5.0
2870,66,Homme,107359.0,14,2083.27,Beauté,13,5,404.69,Non,3.0
2871,58,Femme,77032.0,21,18515.2,Beauté,10,10,179.6,Oui,5.0
2872,34,Femme,48797.0,26,11213.55,Alimentation,4,7,90.56,Non,10.0
2873,26,Homme,26449.0,3,50790.7,Sport,6,7,439.26,Non,7.0
2874,58,Homme,21725.0,19,42052.1,Sport,2,10,121.82,Oui,3.0
2875,18,Homme,101406.0,8,2805.36,Vêtements,5,10,161.13,Non,8.0
2876,19,Femme,29304.0,4,85502.8,Sport,11,15,359.16,Oui,7.0
2877,65,Homme,93058.0,4,2797.27,Alimentation,9,6,348.1,Oui,4.0
2878,46,Homme,145555.0,19,8374.75,Maison,8,2,404.19,Oui,5.0
2879,50,Femme,33663.0,11,3060.53,Sport,3,8,108.26,Oui,10.0
2880,27,Femme,90320.0,1,13170.47,Maison,1,15,189.09,Oui,4.0
2881,67,Femme,95008.0,8,15726.32,Maison,10,18,80.42,Oui,2.0
2882,57,Femme,135920.0,15,11035.5,Alimentation,3,5,279.7,Oui,9.0
2883,38,Homme,114488.0,1,13633.13,Beauté,8,4,160.43,Oui,1.0
2884,45,Femme,147418.0,7,18773.74,Beauté,11,10,350.69,Oui,8.0
2885,28,Femme,95591.0,21,12803.59,Beauté,3,19,20.17,Oui,4.0
2886,51,Homme,115044.0,20,7346.75,Electronique,5,14,48.65,Oui,9.0
2887,25,Homme,32676.0,20,9044.66,Beauté,2,13,227.63,Oui,3.0
2888,39,Homme,45192.0,24,17224.45,Alimentation,1,10,479.93,Oui,7.0
2889,25,Femme,44722.0,11,2701.33,Vêtements,11,6,447.61,Non,3.0
2890,66,Homme,27446.0,27,65821.7,Sport,10,13,497.12,Oui,10.0
2891,32,Femme,139304.0,29,11587.87,Beauté,14,11,220.08,Oui,7.0
2892,34,Femme,24725.0,14,135601.5,Electronique,5,15,42.35,Oui,2.0
2893,40,Femme,105597.0,22,15293.63,Maison,5,2,166.86,Non,3.0
2894,41,Homme,133073.0,16,6432.32,Electronique,6,15,344.37,Oui,8.0
2895,62,Femme,108207.0,14,3002.6,Alimentation,2,19,84.88,Non,7.0
2896,36,Homme,77632.0,12,19101.3,Vêtements,9,17,163.99,Oui,3.0
2897,22,Homme,86945.0,17,1620.21,Beauté,2,18,46.96,Non,8.0
2898,49,Homme,93741.0,14,2006.53,Beauté,2,6,247.98,Non,9.0
2899,61,Femme,36365.0,10,9949.36,Electronique,12,15,120.28,Non,2.0
2900,18,Femme,85792.0,24,16403.49,Alimentation,5,17,63.8,Non,2.0
2901,40,Femme,84857.0,29,15512.63,Electronique,9,9,217.38,Non,7.0
2902,54,Homme,136409.0,14,18760.22,Electronique,4,12,188.59,Oui,8.0
2903,25,Femme,35704.0,18,2917.89,Vêtements,6,5,278.01,Oui,5.0
2904,30,Femme,70575.0,22,7576.97,Alimentation,2,14,379.54,Oui,2.0
2905,25,Femme,49902.0,9,5714.63,Vêtements,14,8,74.03,Non,10.0
2906,40,Femme,139641.0,17,17231.32,Alimentation,13,17,399.74,Non,5.0
2907,60,Femme,121294.0,6,9818.26,Beauté,4,9,32.62,Non,3.0
2908,18,Homme,21195.0,8,6342.7,Sport,12,3,232.69,Non,9.0
2909,62,Homme,139247.0,26,14188.49,Maison,9,7,301.97,Oui,2.0
2910,68,Homme,73517.0,13,7835.09,Sport,2,12,479.36,Non,9.0
2911,41,Homme,54012.0,18,10669.82,Alimentation,1,3,295.48,Oui,2.0
2912,52,Femme,31415.0,5,17886.37,Sport,4,9,96.2,Non,1.0
2913,41,Homme,59534.0,6,5209.08,Electronique,4,14,268.42,Non,10.0
2914,34,Femme,41686.0,21,4881.27,Beauté,1,18,209.98,Non,6.0
2915,22,Homme,97198.0,19,5337.53,Maison,4,11,250.09,Non,6.0
2916,37,Homme,134514.0,4,6828.35,Maison,3,4,114.61,Non,4.0
2917,38,Homme,48743.0,7,2236.34,Maison,13,8,260.4,Oui,2.0
2918,57,Femme,52161.0,4,13974.67,Beauté,2,18,92.02,Non,10.0
2919,48,Femme,81313.0,25,4227.23,Sport,13,13,377.14,Oui,3.0
2920,63,Homme,135994.0,11,18530.3,Maison,10,4,305.08,Oui,6.0
2921,53,Femme,128617.0,12,4392.16,Maison,4,10,57.69,Non,
2922,28,Homme,22402.0,14,51872.799999999996,Alimentation,8,8,447.01,Non,5.0
2923,69,Homme,83190.0,13,6010.7,Electronique,7,12,315.86,Non,9.0
2924,32,Homme,135184.0,29,15393.91,Alimentation,9,19,171.73,Non,5.0
2925,36,Femme,72551.0,10,8609.37,Sport,8,12,41.91,Non,10.0
2926,24,Homme,33275.0,18,16404.76,Beauté,1,2,323.47,Non,8.0
2927,68,Homme,48182.0,16,15718.59,Beauté,12,8,199.25,Oui,2.0
2928,45,Homme,34915.0,5,18596.86,Alimentation,2,13,455.66,Oui,6.0
2929,68,Femme,20909.0,8,151564.2,Vêtements,12,1,36.74,Non,6.0
2930,60,Homme,134110.0,14,1133.03,Alimentation,2,3,38.77,Non,5.0
2931,22,Femme,85908.0,5,16761.9,Vêtements,12,2,475.66,Oui,6.0
2932,22,Homme,147337.0,26,18767.64,Alimentation,8,8,483.14,Oui,5.0
2933,47,Femme,42620.0,28,19874.41,Vêtements,12,3,33.32,Oui,2.0
2934,49,Homme,54112.0,24,2592.83,Vêtements,4,15,363.7,Non,5.0
2935,25,Homme,94051.0,8,12304.14,Maison,9,2,126.32,Oui,1.0
2936,27,Femme,22431.0,25,40692.3,Maison,2,17,356.67,Non,3.0
2937,55,Femme,106590.0,26,5323.94,Vêtements,14,6,436.99,Non,7.0
2938,64,Homme,82175.0,6,14937.13,Vêtements,4,1,68.4,Oui,4.0
2939,49,Femme,137472.0,16,19555.59,Electronique,13,4,134.61,Oui,8.0
2940,65,Homme,52624.0,28,11937.62,Vêtements,13,19,31.56,Oui,3.0
2941,45,Homme,96121.0,4,17026.63,Maison,1,7,41.04,Non,7.0
2942,34,Homme,81264.0,12,276.79,Vêtements,3,14,34.22,Non,2.0
2943,48,Femme,133766.0,11,828.97,Beauté,6,14,404.33,Oui,8.0
2944,25,Homme,51958.0,3,11974.81,Electronique,9,10,163.18,Non,3.0
2945,57,Femme,144095.0,12,7840.76,Vêtements,11,7,256.74,Oui,6.0
2946,42,Homme,21695.0,5,178061.8,Maison,1,16,398.17,Non,2.0
2947,26,Femme,120211.0,6,6109.44,Maison,5,4,257.57,Oui,7.0
2948,19,Femme,139502.0,19,8697.82,Sport,12,7,226.01,Non,4.0
2949,32,Homme,69932.0,18,10605.39,Maison,2,15,25.56,Oui,6.0
2950,67,Femme,119323.0,16,5533.47,Electronique,7,17,292.66,Non,2.0
2951,20,Homme,64225.0,23,18179.05,Maison,4,3,79.88,Non,3.0
2952,66,Homme,21403.0,11,93442.2,Beauté,5,16,387.03,Non,3.0
2953,53,Homme,103346.0,5,8540.7,Alimentation,8,2,143.71,Oui,4.0
2954,21,Homme,94391.0,9,17010.09,Beauté,2,7,343.61,Non,1.0
2955,31,Homme,58636.0,3,6308.37,Beauté,3,16,330.19,Non,6.0
2956,58,Femme,30839.0,8,16367.56,Electronique,11,9,316.0,Oui,6.0
2957,58,Homme,85546.0,6,2533.23,Electronique,5,12,148.14,Oui,4.0
2958,42,Femme,124634.0,4,3737.49,Sport,10,1,148.2,Non,8.0
2959,67,Femme,67829.0,12,19021.75,Maison,4,14,434.26,Non,5.0
2960,27,Homme,29230.0,12,168647.09999999998,Sport,5,11,26.15,Oui,10.0
2961,38,Femme,71977.0,25,7819.19,Electronique,3,18,107.13,Non,4.0
2962,53,Homme,60232.0,21,12805.28,Maison,13,5,312.88,Non,7.0
2963,29,Femme,,16,18865.11,Electronique,12,15,412.18,Oui,10.0
2964,44,Femme,121307.0,10,4315.99,Electronique,9,7,192.01,Oui,10.0
2965,57,Femme,114792.0,22,1274.31,Alimentation,8,14,333.65,Oui,8.0
2966,19,Homme,45651.0,14,10795.61,Beauté,14,8,287.44,Non,2.0
2967,30,Femme,117919.0,13,2937.68,Sport,6,4,50.98,Non,1.0
2968,49,Homme,59963.0,9,3827.65,Sport,14,3,318.44,Oui,6.0
2969,48,Femme,75872.0,7,17841.63,Vêtements,1,12,410.67,Oui,2.0
2970,33,Femme,137776.0,12,247.33,Alimentation,4,18,496.38,Non,8.0
2971,49,Femme,99198.0,5,16354.72,Electronique,7,15,34.23,Oui,5.0
2972,49,Femme,33739.0,18,10387.32,Electronique,10,11,336.83,Non,2.0
2973,51,Homme,83294.0,4,11229.96,Alimentation,5,11,218.98,Oui,5.0
2974,28,Homme,68356.0,2,13468.18,Maison,4,12,24.7,Oui,2.0
2975,27,Femme,21789.0,3,86857.6,Sport,9,19,314.89,Non,6.0
2976,32,Femme,39420.0,26,2400.68,Electronique,8,17,78.77,Non,8.0
2977,34,Homme,109297.0,12,2146.12,Vêtements,3,6,201.71,Oui,2.0
2978,57,Homme,125902.0,3,15111.81,Sport,14,8,145.46,Non,6.0
2979,35,Homme,57606.0,4,4498.6,Beauté,6,15,193.36,Non,6.0
2980,26,Homme,58640.0,6,659.22,Alimentation,12,10,256.49,Oui,1.0
2981,42,Femme,138341.0,12,19594.32,Sport,14,15,192.42,Non,9.0
2982,57,Femme,64135.0,19,19609.79,Beauté,14,12,285.31,Non,8.0
2983,31,Homme,57067.0,10,7625.01,Vêtements,12,11,134.55,Non,4.0
2984,42,Homme,78420.0,1,607.92,Maison,4,18,324.97,Non,7.0
2985,67,Homme,37357.0,17,14572.57,Alimentation,7,5,429.81,Oui,4.0
2986,39,Homme,59851.0,16,16637.14,Maison,1,12,127.55,Oui,8.0
2987,69,Homme,58262.0,9,2587.77,Electronique,1,5,263.78,Oui,10.0
2988,47,Homme,144745.0,25,2795.63,Maison,14,10,331.37,Oui,2.0
2989,37,Femme,96853.0,21,16462.26,Electronique,12,14,291.02,Oui,2.0
2990,38,Femme,78643.0,9,18445.96,Beauté,12,16,195.51,Non,3.0
2991,61,Femme,138094.0,27,15836.02,Sport,6,5,328.26,Non,4.0
2992,49,Homme,41534.0,23,4094.82,Vêtements,10,11,33.56,Non,6.0
2993,68,Homme,111270.0,9,8289.27,Beauté,11,19,197.55,Oui,5.0
2994,63,Homme,121433.0,12,12056.76,Vêtements,13,8,275.65,Oui,10.0
2995,66,Femme,52872.0,23,3289.84,Maison,13,19,29.89,Oui,10.0
2996,38,Homme,125737.0,9,4290.99,Vêtements,14,18,263.67,Non,7.0
2997,52,Homme,27689.0,15,57294.3,Maison,7,12,334.04,Non,
2998,49,Femme,89103.0,2,10239.31,Vêtements,13,13,384.42,Non,4.0
2999,47,Homme,106268.0,11,10265.02,Alimentation,9,18,74.42,Oui,10.0
3000,56,Femme,106310.0,11,16304.46,Beauté,7,15,495.47,Oui,9.0
3001,66,Femme,108731.0,8,15084.9,Alimentation,9,15,310.96,Non,7.0
3002,29,Homme,135869.0,23,18283.34,Sport,10,12,194.33,Non,1.0
3003,58,Femme,,6,16674.74,Sport,14,9,139.56,Non,8.0
3004,64,Homme,67734.0,21,5152.16,Electronique,9,19,294.99,Oui,4.0
3005,35,Femme,129634.0,20,6692.81,Electronique,14,12,443.22,Oui,7.0
3006,38,Homme,107793.0,7,10058.42,Electronique,14,5,269.87,Non,2.0
3007,30,Femme,89930.0,3,384.0,Sport,8,10,337.51,Non,3.0
3008,38,Homme,121838.0,8,18087.65,Vêtements,7,7,191.69,Oui,1.0
3009,25,Femme,42228.0,18,982.45,Maison,12,11,206.31,Non,2.0
3010,63,Femme,140627.0,17,6516.58,Vêtements,3,8,157.36,Non,5.0
3011,57,Femme,97924.0,11,11426.58,Beauté,11,7,358.71,Oui,2.0
3012,63,Homme,31319.0,2,10405.04,Sport,14,16,192.41,Non,6.0
3013,24,Homme,26475.0,25,131237.5,Maison,3,16,111.54,Non,6.0
3014,40,Femme,117091.0,21,10597.65,Maison,11,14,197.31,Non,6.0
3015,61,Homme,103694.0,27,4657.13,Maison,5,15,429.84,Oui,3.0
3016,49,Femme,34728.0,24,4101.46,Electronique,7,9,374.36,Non,3.0
3017,28,Homme,130310.0,19,18154.22,Maison,13,16,180.63,Non,10.0
3018,39,Femme,49545.0,7,5352.94,Maison,12,16,455.27,Oui,7.0
3019,39,Homme,116636.0,18,5691.45,Sport,10,5,55.92,Non,4.0
3020,60,Femme,142971.0,8,8317.76,Vêtements,7,3,43.88,Non,
3021,42,Femme,101686.0,14,2874.82,Vêtements,1,13,81.19,Oui,8.0
3022,39,Femme,118750.0,7,10194.73,Alimentation,8,8,75.9,Non,3.0
3023,45,Femme,118412.0,28,13334.13,Alimentation,1,17,62.16,Non,9.0
3024,46,Homme,81756.0,21,15741.41,Beauté,13,5,337.44,Non,9.0
3025,30,Femme,88775.0,28,14257.94,Sport,14,6,308.4,Oui,3.0
3026,35,Homme,58699.0,27,3037.96,Alimentation,11,2,330.85,Non,6.0
3027,19,Homme,56821.0,4,9175.74,Alimentation,4,14,350.42,Oui,5.0
3028,46,Femme,50615.0,17,867.87,Sport,2,4,383.3,Oui,4.0
3029,38,Homme,33746.0,5,454.18,Vêtements,5,3,119.44,Oui,8.0
3030,32,Homme,106457.0,12,8858.6,Beauté,6,9,318.71,Oui,10.0
3031,69,Homme,42745.0,9,5133.91,Beauté,4,18,298.42,Oui,9.0
3032,44,Femme,21245.0,26,136988.8,Beauté,14,12,472.96,Oui,9.0
3033,67,Homme,137408.0,20,14512.39,Alimentation,12,9,131.54,Oui,5.0
3034,48,Homme,132143.0,13,17918.53,Vêtements,13,18,48.19,Non,5.0
3035,32,Femme,44853.0,25,15237.58,Beauté,4,13,333.68,Non,3.0
3036,68,Femme,47632.0,28,1060.06,Sport,7,14,375.28,Oui,9.0
3037,40,Homme,32856.0,18,7495.3,Beauté,11,10,155.93,Non,1.0
3038,41,Femme,76893.0,20,5533.16,Electronique,4,3,294.01,Non,3.0
3039,61,Homme,90641.0,9,7784.04,Vêtements,2,7,48.58,Non,7.0
3040,30,Homme,121226.0,4,3285.51,Electronique,4,18,480.82,Oui,7.0
3041,39,Homme,88049.0,21,2044.31,Vêtements,7,16,72.76,Non,5.0
3042,60,Femme,78182.0,27,10467.59,Maison,1,17,52.43,Oui,6.0
3043,54,Homme,22801.0,8,144355.9,Sport,4,6,41.17,Oui,4.0
3044,50,Femme,117881.0,1,14068.03,Maison,6,12,225.09,Non,8.0
3045,20,Femme,99431.0,17,9073.79,Electro,8,19,66.64,Oui,4.0
3046,36,Homme,59749.0,25,10493.35,Alimentation,8,3,377.43,Oui,10.0
3047,40,Femme,93757.0,9,10374.94,Maison,13,3,451.46,Oui,6.0
3048,46,Femme,75654.0,20,13862.25,Vêtements,9,18,144.91,Non,5.0
3049,47,Femme,91574.0,13,1053.71,Beauté,5,11,321.81,Non,10.0
3050,56,Femme,117567.0,2,14226.93,Electronique,14,6,40.32,Non,6.0
3051,61,Femme,75381.0,13,11685.8,Sport,2,19,205.55,Oui,3.0
3052,64,Homme,78601.0,9,4042.36,Beauté,3,5,160.61,Non,3.0
3053,42,Femme,35082.0,20,1076.27,Alimentation,2,13,129.74,Non,10.0
3054,54,Homme,34648.0,6,2259.7,Beauté,9,5,329.47,Non,7.0
3055,64,Homme,20364.0,28,105413.6,Maison,6,3,82.51,Oui,1.0
3056,25,Homme,54568.0,1,15192.33,Maison,14,19,433.14,Oui,1.0
3057,59,Homme,99646.0,28,6759.68,Electronique,11,17,339.12,Non,1.0
3058,33,Homme,91494.0,25,7644.57,Alimentation,12,3,361.15,Oui,6.0
3059,25,Homme,94632.0,5,18689.51,Vêtements,1,15,468.97,Non,4.0
3060,18,Femme,27436.0,3,43389.6,Sport,3,17,472.34,Non,6.0
3061,61,Femme,106713.0,4,2164.61,Maison,7,13,284.79,Oui,1.0
3062,22,Femme,46754.0,1,6933.86,Sport,7,14,257.78,Oui,4.0
3063,20,Homme,80194.0,14,14943.85,Alimentation,5,16,180.98,Oui,4.0
3064,18,Femme,44544.0,9,12558.94,Vêtements,3,11,363.47,Oui,2.0
3065,21,Femme,80180.0,24,8374.33,Maison,13,17,278.34,Oui,1.0
3066,57,Femme,83295.0,4,19298.58,Electronique,7,5,467.78,Oui,8.0
3067,52,Homme,32638.0,18,14726.43,Sport,5,15,134.54,Non,6.0
3068,49,Femme,85715.0,14,1331.04,Alimentation,6,18,168.92,Non,4.0
3069,59,Homme,89409.0,25,14918.17,Sport,3,16,171.72,Oui,2.0
3070,51,Femme,148479.0,4,578.37,Vêtements,6,14,406.88,Oui,5.0
3071,60,Homme,138648.0,25,13041.43,Electronique,7,14,67.54,Non,9.0
3072,42,Homme,103106.0,10,4288.61,Vêtements,14,13,238.71,Non,7.0
3073,27,Homme,148782.0,3,13959.2,Maison,8,1,225.24,Oui,4.0
3074,38,Femme,146839.0,23,6264.61,Beauté,2,6,55.11,Oui,5.0
